,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.029767910639444988,0.0051650430801624715,0.009698152542114258,0.003852181364821905,0.0,{'ccp_alpha': 0.0},0.7614054973080193,0.7625389628790026,0.7628223292717484,0.7622555964862568,0.0006121413713429521,1282
1,0.0313103993733724,0.0033814401186933844,0.005800644556681315,0.0016942002124081834,0.0,{'ccp_alpha': 0.0},0.7631056956644942,0.7631056956644942,0.7631056956644942,0.763105695664494,1.1102230246251565e-16,537
2,0.030679623285929363,0.0013655893101615672,0.008530378341674805,0.002964103101819603,0.0,{'ccp_alpha': 0.0},0.7631056956644942,0.7625389628790026,0.7631056956644942,0.7629167847359971,0.00026716039716122243,695
3,0.03357529640197754,0.0036428038756651715,0.0054997603098551435,0.0013162989541064445,0.0,{'ccp_alpha': 0.0},0.7628223292717484,0.7622555964862567,0.7628223292717484,0.7626334183432512,0.00026716039716127474,1040
4,0.0190584659576416,2.4806992010058526e-05,0.004541317621866862,2.1653109491128574e-05,0.0,{'ccp_alpha': 0.0},0.7631056956644942,0.7636724284499858,0.7628223292717484,0.7632001511287427,0.00035341998552695014,356
5,0.01894402503967285,0.00016482651942556804,0.004526694615681966,5.9238687928047105e-05,0.0,{'ccp_alpha': 0.0},0.7622555964862567,0.7628223292717484,0.7645225276282233,0.7632001511287427,0.0009632605107381985,356
6,0.018764336903889973,7.520190475460095e-05,0.004570722579956055,4.798436750000868e-05,0.0,{'ccp_alpha': 0.0},0.7605553981297818,0.7636724284499858,0.7631056956644942,0.7624445074147538,0.0013556909506382713,1242
7,0.020930687586466473,0.001929587469414637,0.004890282948811849,0.00021078731467594463,0.0,{'ccp_alpha': 0.0},0.7628223292717484,0.7639557948427317,0.7636724284499858,0.7634835175214887,0.0004816302553690993,121
8,0.02324541409810384,0.005075326307315427,0.005094289779663086,0.000633644999816165,0.0,{'ccp_alpha': 0.0},0.7631056956644942,0.7636724284499858,0.7628223292717484,0.7632001511287427,0.00035341998552695014,356
9,0.020191510518391926,0.0006922371209159559,0.00519553820292155,0.0009151972718205068,0.0,{'ccp_alpha': 0.0},0.7625389628790026,0.7619722300935109,0.7639557948427317,0.7628223292717484,0.0008342080727616908,816
10,0.02068320910135905,0.0015261840059975509,0.004654645919799805,6.949645981578784e-05,0.0,{'ccp_alpha': 0.0},0.76338906205724,0.7628223292717484,0.761688863700765,0.7626334183432512,0.0007068399710539399,1040
11,0.0201261043548584,0.0016725469746526448,0.004600922266642253,7.72844855846833e-05,0.0,{'ccp_alpha': 0.0},0.7625389628790026,0.7642391612354775,0.7622555964862567,0.7630112402002457,0.0008759439402565312,573
12,0.019023418426513672,0.0007805923559543593,0.004589557647705078,4.992274784250002e-05,0.0,{'ccp_alpha': 0.0},0.7639557948427317,0.761688863700765,0.7639557948427317,0.7632001511287428,0.0010686415886450467,342
13,0.0196684996287028,0.0004507942152882204,0.004621108373006185,3.28892839262192e-05,0.0,{'ccp_alpha': 0.0},0.7625389628790026,0.7625389628790026,0.7625389628790026,0.7625389628790026,0.0,1118
14,0.02375960350036621,0.00498085537371262,0.0060091813405354815,0.0017896376831378529,0.0,{'ccp_alpha': 0.0},0.7625389628790026,0.76338906205724,0.76338906205724,0.7631056956644943,0.00040074059574185983,459
15,0.025220314661661785,0.003671237735688404,0.004868030548095703,0.00020548537398102702,0.0,{'ccp_alpha': 0.0},0.7628223292717484,0.76338906205724,0.7636724284499858,0.7632946065929914,0.0003534199855269403,244
