,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
46,0.017376263936360676,0.0031160120753735768,0.31851808230082196,0.017034462036587837,ball_tree,50,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'uniform'}",0.7240011334655709,0.7206007367526212,0.7206007367526212,0.7217342023236045,0.0016029623829674916,96
47,0.017536004384358723,0.004414730960436993,0.23674869537353516,0.013033190582259274,ball_tree,50,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'weights': 'distance'}",0.6783791442334939,0.6568432983848116,0.6814961745536979,0.6722395390573345,0.010960904452916698,187
48,0.017559051513671875,0.0018130789848662112,0.34554274876912433,0.029521604703348782,ball_tree,50,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'weights': 'uniform'}",0.7531878719183904,0.7574383678095777,0.7548880702748654,0.7551714366676112,0.0017467877594131427,57
49,0.018808762232462566,0.00026958976936309606,0.2645724614461263,0.028256190321103616,ball_tree,50,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'weights': 'distance'}",0.6965145933692264,0.6840464720884103,0.6933975630490223,0.6913195428355531,0.0052979328090602225,173
50,0.015765666961669922,0.0026421018187381766,0.37442660331726074,0.0023089497334715485,ball_tree,50,25,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 25, 'weights': 'uniform'}",0.760272031737036,0.7611221309152735,0.7619722300935109,0.7611221309152735,0.0006941030724803665,40
51,0.018872658411661785,0.0008885110000267964,0.30560731887817383,0.0015939162134213905,ball_tree,50,25,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 25, 'weights': 'distance'}",0.7137999433267215,0.6999149900821763,0.719183904788892,0.7109662793992633,0.008117676471092993,143
52,0.01869813601175944,0.0018106070998278143,0.45264403025309247,0.03297997182005904,ball_tree,50,50,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 50, 'weights': 'uniform'}",0.761688863700765,0.7619722300935109,0.761688863700765,0.7617833191650137,0.00013358019858063737,19
53,0.012698888778686523,0.0012665526942704879,0.39916173617045086,0.0192600776941512,ball_tree,50,50,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 50, 'weights': 'distance'}",0.7214508359308586,0.7115330121847548,0.7265514310002834,0.7198450930386322,0.00623549161957083,114
54,0.016991376876831055,0.002470405167849787,0.5329623222351074,0.028980394923973803,ball_tree,50,100,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 100, 'weights': 'uniform'}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,1
55,0.019749164581298828,0.006673629969944112,0.45581404368082684,0.018631896248924678,ball_tree,50,100,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 100, 'weights': 'distance'}",0.7274015301785208,0.7177670728251629,0.7296684613204873,0.724945688108057,0.005159724297250447,73
56,0.01936626434326172,0.0007824791946873421,0.27391648292541504,0.02059656233670486,ball_tree,100,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'weights': 'uniform'}",0.6426749787475206,0.6225559648625673,0.6361575517143667,0.6337961651081515,0.008381558723520954,223
57,0.016098419825236004,0.0032852110986730833,0.1981970469156901,0.0021079819925232347,ball_tree,100,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'weights': 'distance'}",0.6426749787475206,0.6225559648625673,0.6361575517143667,0.6337961651081515,0.008381558723520954,223
58,0.018210331598917644,0.002131534602325681,0.30618898073832196,0.02259715833559857,ball_tree,100,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 3, 'weights': 'uniform'}",0.6945310286200057,0.6885803343723434,0.6925474638707849,0.6918862756210448,0.0024739398986887403,149
59,0.011727571487426758,0.00034058481372672994,0.22863380114237467,0.00531233558651833,ball_tree,100,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 3, 'weights': 'distance'}",0.662510626239728,0.6480589402096911,0.6585434967412865,0.6563710210635686,0.006096586214453569,201
60,0.015950361887613933,0.0030062630434781064,0.31156198183695477,0.03717078440144045,ball_tree,100,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'weights': 'uniform'}",0.7242844998583168,0.7206007367526212,0.7220175687163503,0.7223009351090961,0.0015171794091063406,92
61,0.017369667689005535,0.0010785621259429025,0.2746897538503011,0.03791563950722279,ball_tree,100,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'weights': 'distance'}",0.6789458770189856,0.6565599319920657,0.6823462737319353,0.6726173609143289,0.011438864808086202,181
62,0.019937674204508465,0.007087219620257084,0.3459933598836263,0.0388526357483593,ball_tree,100,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'weights': 'uniform'}",0.7526211391328989,0.7568716350240862,0.7548880702748654,0.7547936148106168,0.001736542581548149,71
63,0.017034371693929035,0.0011738556168187314,0.2676936785380046,0.0225287092100875,ball_tree,100,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'weights': 'distance'}",0.6965145933692264,0.6840464720884103,0.6936809294417682,0.6914139982998017,0.005336524753688686,169
64,0.017786264419555664,0.004611915950303144,0.42337671915690106,0.010020433272752347,ball_tree,100,25,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 25, 'weights': 'uniform'}",0.760272031737036,0.7611221309152735,0.7619722300935109,0.7611221309152735,0.0006941030724803665,40
65,0.020236889521280926,0.002792256296021895,0.33512576421101886,0.01967077853981233,ball_tree,100,25,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 25, 'weights': 'distance'}",0.7137999433267215,0.6996316236894304,0.7194672711816379,0.7109662793992633,0.008342080727616757,143
66,0.01235040028889974,0.0009043226518074467,0.43573705355326336,0.01609879838705389,ball_tree,100,50,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 50, 'weights': 'uniform'}",0.761688863700765,0.7619722300935109,0.761688863700765,0.7617833191650137,0.00013358019858063737,19
67,0.014994621276855469,0.0029397917927124124,0.3869473139444987,0.019197751874210633,ball_tree,100,50,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 50, 'weights': 'distance'}",0.7214508359308586,0.7115330121847548,0.7265514310002834,0.7198450930386322,0.00623549161957083,114
68,0.01681963602701823,0.004161589864045155,0.509667714436849,0.0012389664009746812,ball_tree,100,100,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 100, 'weights': 'uniform'}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,1
69,0.016838550567626953,0.007009460520433125,0.4850497245788574,0.13200171021721938,ball_tree,100,100,distance,"{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 100, 'weights': 'distance'}",0.7274015301785208,0.7177670728251629,0.7296684613204873,0.724945688108057,0.005159724297250447,73
70,0.016092697779337566,0.0021151837786190096,0.2863473097483317,0.017132183839024172,ball_tree,500,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 1, 'weights': 'uniform'}",0.6409747803910456,0.61830546897138,0.6384244828563332,0.6325682440729196,0.010138904266132988,237
71,0.012575626373291016,0.003228063548122876,0.19139496485392252,0.005010981002958587,ball_tree,500,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 1, 'weights': 'distance'}",0.6409747803910456,0.61830546897138,0.6384244828563332,0.6325682440729196,0.010138904266132988,237
72,0.013938983281453451,0.00393106486215589,0.3043150107065837,0.01680509317038324,ball_tree,500,3,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 3, 'weights': 'uniform'}",0.6967979597619722,0.687730235194106,0.6928308302635308,0.6924530084065363,0.003711510853761856,145
73,0.012400309244791666,0.0030989861174145,0.270371675491333,0.015415143006128916,ball_tree,500,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 3, 'weights': 'distance'}",0.6630773590252196,0.646642108245962,0.6599603287050155,0.6565599319920657,0.007127476898049851,200
74,0.012524922688802084,0.0013265937160400676,0.34845829010009766,0.08666982662710133,ball_tree,500,5,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 5, 'weights': 'uniform'}",0.7225843015018418,0.7197506375743836,0.7206007367526212,0.7209785586096156,0.0011872867752882289,107
75,0.017342249552408855,0.006963411748368452,0.24190044403076172,0.022325328072701902,ball_tree,500,5,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 5, 'weights': 'distance'}",0.6772456786625106,0.6565599319920657,0.6814961745536979,0.6717672617360915,0.010892316475017186,197
76,0.014094034830729166,0.0027162572288940054,0.3862460454305013,0.013767443078137778,ball_tree,500,10,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 10, 'weights': 'uniform'}",0.7529045055256447,0.757155001416832,0.7548880702748654,0.7549825257391141,0.001736542581548151,60
77,0.01711098353068034,0.001433566398926146,0.2833683490753174,0.00963217731923262,ball_tree,500,10,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 10, 'weights': 'distance'}",0.6962312269764805,0.6837631056956645,0.693964295834514,0.691319542835553,0.00542276380255307,175
78,0.01677989959716797,0.0059857271541773355,0.43538379669189453,0.016661893876510226,ball_tree,500,25,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 25, 'weights': 'uniform'}",0.7605553981297818,0.7611221309152735,0.7619722300935109,0.761216586379522,0.0005822625864710456,37
79,0.010257244110107422,4.317812469059745e-05,0.36021939913431805,0.04147623160704398,ball_tree,500,25,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 25, 'weights': 'distance'}",0.7140833097194673,0.6996316236894304,0.7194672711816379,0.711060734863512,0.008375169527783482,129
80,0.01310435930887858,0.0027781213335970633,0.4524482885996501,0.025889458631128688,ball_tree,500,50,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 50, 'weights': 'uniform'}",0.761688863700765,0.7619722300935109,0.761688863700765,0.7617833191650137,0.00013358019858063737,19
81,0.012530803680419922,0.0020912432518906125,0.420010248819987,0.02624114276444428,ball_tree,500,50,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 50, 'weights': 'distance'}",0.7214508359308586,0.7115330121847548,0.7265514310002834,0.7198450930386322,0.00623549161957083,114
82,0.016220966974894207,0.00044424832397583553,0.5887273152669271,0.03286122408914611,ball_tree,500,100,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 100, 'weights': 'uniform'}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,1
83,0.013810475667317709,0.002460260439475776,0.43381786346435547,0.08560947900097916,ball_tree,500,100,distance,"{'algorithm': 'ball_tree', 'leaf_size': 500, 'n_neighbors': 100, 'weights': 'distance'}",0.7274015301785208,0.7177670728251629,0.7296684613204873,0.724945688108057,0.005159724297250447,73
84,0.032978057861328125,0.00912951506787201,0.2560909589131673,0.009091167601371875,kd_tree,1,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'weights': 'uniform'}",0.6429583451402664,0.6200056673278549,0.6395579484273165,0.634173986965146,0.010114235362751361,217
85,0.016084988911946613,0.002004153821061139,0.1668070157368978,0.02083079579741346,kd_tree,1,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'weights': 'distance'}",0.6429583451402664,0.6200056673278549,0.6395579484273165,0.634173986965146,0.010114235362751361,217
86,0.02144797643025716,0.0054530467391243126,0.38453006744384766,0.08397820073540835,kd_tree,1,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 3, 'weights': 'uniform'}",0.6933975630490223,0.687730235194106,0.6911306319070558,0.6907528100500614,0.0023290503458841465,180
87,0.01840972900390625,0.002929652911510202,0.29668498039245605,0.018510851613532133,kd_tree,1,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 3, 'weights': 'distance'}",0.6613771606687446,0.646642108245962,0.6579767639557949,0.6553320109568338,0.006299549258725998,215
88,0.01935466130574544,0.0021637778846339854,0.4653143882751465,0.01078430644006854,kd_tree,1,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'weights': 'uniform'}",0.7237177670728252,0.720884103145367,0.720884103145367,0.721828657787853,0.001335801985806269,95
89,0.019068002700805664,0.00553596077459769,0.38034264246622723,0.0050012504771672645,kd_tree,1,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'weights': 'distance'}",0.6783791442334939,0.6574100311703032,0.6820629073391896,0.6726173609143289,0.010857860013599006,181
90,0.019637028376261394,0.003403629612134325,0.6293250719706217,0.03466737584023834,kd_tree,1,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 10, 'weights': 'uniform'}",0.7529045055256447,0.7574383678095777,0.7546047038821195,0.754982525739114,0.0018701227801287438,68
91,0.021761655807495117,0.00030400572179589957,0.5106653372446696,0.00698583435163524,kd_tree,1,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 10, 'weights': 'distance'}",0.6967979597619722,0.6837631056956645,0.6933975630490223,0.6913195428355531,0.005520596654841784,173
92,0.017450968424479168,0.0035030571859505353,0.8441574573516846,0.0373380022674764,kd_tree,1,25,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 25, 'weights': 'uniform'}",0.7605553981297818,0.7611221309152735,0.7619722300935109,0.761216586379522,0.0005822625864710456,37
93,0.015043894449869791,8.288703045614801e-05,0.7679244677225748,0.004945564043872259,kd_tree,1,25,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 25, 'weights': 'distance'}",0.7140833097194673,0.6999149900821763,0.719183904788892,0.711060734863512,0.008151676210594658,129
94,0.023531993230183918,0.0004647358248175423,1.1025337378184001,0.03612887743438748,kd_tree,1,50,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 50, 'weights': 'uniform'}",0.761688863700765,0.7619722300935109,0.761688863700765,0.7617833191650137,0.00013358019858063737,19
95,0.023740371068318684,0.005437269001598139,1.0491706530253093,0.05097689300551129,kd_tree,1,50,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 50, 'weights': 'distance'}",0.7214508359308586,0.7115330121847548,0.7268347973930291,0.7199395485028809,0.006337673069695383,109
96,0.02848060925801595,0.002415629757516514,1.4027162392934163,0.026254553413999297,kd_tree,1,100,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 100, 'weights': 'uniform'}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,1
97,0.020127296447753906,0.003610123575245795,1.31216033299764,0.02321508319057232,kd_tree,1,100,distance,"{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 100, 'weights': 'distance'}",0.7274015301785208,0.7177670728251629,0.7296684613204873,0.724945688108057,0.005159724297250447,73
