,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
811,0.021373891830444337,0.002474455019483284,0.8534604072570801,0.03129199782310082,kd_tree,50,25,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 5, 'weights': 'distance'}",0.6997167138810199,0.6973559962228517,0.7071327350023618,0.7028814359943316,0.7061880018894662,0.7026549765980062,0.0037228068095554426,843
812,0.02516794204711914,0.0013462733162113386,0.914165449142456,0.03876302764311236,kd_tree,50,25,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 10, 'weights': 'uniform'}",0.7606232294617564,0.7587346553352219,0.759565422768068,0.7609825224374114,0.759565422768068,0.7598942505541051,0.0008095260881765807,269
813,0.02706766128540039,0.006059617933485246,0.846489953994751,0.07307842578237218,kd_tree,50,25,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 10, 'weights': 'distance'}",0.7011331444759207,0.6978281397544853,0.7080774681152574,0.7038261691072272,0.7071327350023618,0.7035995312910505,0.003794175419168602,805
814,0.026111745834350587,0.004147834402617615,0.8779232025146484,0.018407845275644576,kd_tree,50,25,100,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 100, 'weights': 'uniform'}",0.7601510859301227,0.7577903682719547,0.7600377893245158,0.7605101558809636,0.759565422768068,0.7596109644351249,0.0009590725107748839,314
815,0.02686796188354492,0.004383692299662208,0.8102806568145752,0.008256834615065899,kd_tree,50,25,100,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 25, 'p': 100, 'weights': 'distance'}",0.7030217186024551,0.6987724268177526,0.7104393008974964,0.7028814359943316,0.7080774681152574,0.7046384700854585,0.004137338838737336,760
816,0.027240753173828125,0.010067075632845512,0.4309887409210205,0.02284813665867887,kd_tree,50,50,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 50, 'p': 1, 'weights': 'uniform'}",0.7620396600566572,0.7620396600566572,0.7614548889938593,0.761927255550307,0.761927255550307,0.7618777440415576,0.00021732131154249276,162
817,0.02704029083251953,0.0023780890208216885,0.32982177734375,0.028280243372779835,kd_tree,50,50,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 50, 'p': 1, 'weights': 'distance'}",0.7067988668555241,0.7091595845136922,0.7113840340103921,0.7161076995748701,0.7151629664619745,0.7117226302832906,0.0035211374031696952,680
818,0.026261329650878906,0.0027522323812860434,0.3279412746429443,0.03083688124973663,kd_tree,50,50,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 50, 'p': 2, 'weights': 'uniform'}",0.7620396600566572,0.7620396600566572,0.761927255550307,0.761927255550307,0.761927255550307,0.7619722173528471,5.506673706948156e-05,1
819,0.02710433006286621,0.006269863798309645,0.2658525466918945,0.0216514506797753,kd_tree,50,50,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 50, 'p': 2, 'weights': 'distance'}",0.7049102927289896,0.710576015108593,0.7099669343410486,0.7137458667926311,0.7156353330184223,0.7109668883979369,0.0036702080931205155,735
820,0.02771282196044922,0.003964656634781981,1.1118963241577149,0.06940177422492393,kd_tree,50,50,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 50, 'p': 3, 'weights': 'uniform'}",0.7620396600566572,0.7620396600566572,0.761927255550307,0.761927255550307,0.761927255550307,0.7619722173528471,5.506673706948156e-05,1
