,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
17,0.24990248680114746,0.015048796025493841,0.019989967346191406,0.0011048150428314924,gini,1,sqrt,0.25,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
18,0.6486523151397705,0.03501204195122405,0.03772362073262533,0.007925676380037614,gini,1,sqrt,0.25,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
19,1.2270366350809734,0.06362981907681918,0.09149169921875,0.028452402345061665,gini,1,sqrt,0.25,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
20,2.3086143334706626,0.0835062119495167,0.1595319906870524,0.012787067194686374,gini,1,sqrt,0.25,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.25, 'n_estimators': 1000}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
21,0.02727619806925456,0.006244850424401948,0.010152419408162435,0.005427546793223001,gini,1,sqrt,0.5,5,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 5}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
22,0.03559724489847819,0.007097828485730623,0.013355414072672525,0.0054538866252694515,gini,1,sqrt,0.5,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 10}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
23,0.14280160268147787,0.013357839263426851,0.012965997060139975,0.003539591535499158,gini,1,sqrt,0.5,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
24,0.23232197761535645,0.019577844424425846,0.01804836591084798,0.0026932199759662112,gini,1,sqrt,0.5,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
25,0.5823409557342529,0.023269504520749565,0.042656262715657554,0.003016808738889943,gini,1,sqrt,0.5,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
26,1.2123536268870037,0.04254676628836986,0.08627462387084961,0.006189094888202317,gini,1,sqrt,0.5,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
27,2.3770317236582437,0.08316305151109323,0.1520379384358724,0.01582102056929882,gini,1,sqrt,0.5,1000,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.5, 'n_estimators': 1000}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
28,0.024399677912394207,0.0043180464564955,0.004729350407918294,0.00010566657152660065,gini,1,sqrt,0.75,5,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 5}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
29,0.03456632296244303,0.005686687826730694,0.005388100941975911,0.00046628239143698986,gini,1,sqrt,0.75,10,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 10}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
30,0.133679469426473,0.013330401389078067,0.014652331670125326,0.004358086906095887,gini,1,sqrt,0.75,50,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
31,0.25197410583496094,0.024360504117182557,0.018754243850708008,0.0009669929169013824,gini,1,sqrt,0.75,100,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
32,0.6242872873942057,0.008906647942649755,0.04324817657470703,0.0019556208341232023,gini,1,sqrt,0.75,250,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
33,1.2762271563212078,0.01463321418769163,0.08020702997843425,0.011697715307787775,gini,1,sqrt,0.75,500,"{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'max_samples': 0.75, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
